kind,id,sent_pt_br,sent_pt_pt,len_br,len_pt,ratio,robust_z
robust_z,1523767,Mal!,"Caro Pascà, aquele está tramado.",4,32,8.0,80.26549999999997
robust_z,6919429,Uma,"Vá lá, isto é divertido.",3,24,8.0,80.26549999999997
robust_z,7843447,Vem,Não era eu que escolhia?,3,24,8.0,80.26549999999997
robust_z,15648819,Ok.,Acabaram-se os anúncios.,3,24,8.0,80.26549999999997
robust_z,8455681,Wow.,Vamos agora verificar o Willard.,4,32,8.0,80.26549999999997
robust_z,7265722,Oi.,Sou uma grande badalhoca,3,24,8.0,80.26549999999997
robust_z,2387300,Oi.,"Olá, sou o David Sumner.",3,24,8.0,80.26549999999997
robust_z,10563890,Ok.,Já estou a tratar disso!,3,24,8.0,80.26549999999997
robust_z,10502116,Com.,O comandante Tucker é engenhoso.,4,32,8.0,80.26549999999997
robust_z,6499049,É.,Eu não sei nada.,2,16,8.0,80.26549999999997
robust_z,14951820,Wow.,Os reis magos parecem travestis.,4,32,8.0,80.26549999999997
robust_z,8287650,É só.,Também tivemos resultados controversos.,5,39,7.8,77.97219999999997
robust_z,11718854,Inez?,"Inês, necessitamos escritórios maiores.",5,39,7.8,77.97219999999997
robust_z,11315534,Não.,Queres que chame os seguranças?,4,31,7.75,77.39887499999999
robust_z,6493679,Ahh.,"Muito, muito tempo, passarinho.",4,31,7.75,77.39887499999999
robust_z,2409475,Sim.,"Por acaso, estaria interessada?",4,31,7.75,77.39887499999999
robust_z,12806063,Não.,Acho que terá muitos problemas.,4,31,7.75,77.39887499999999
robust_z,12829580,Para,Queridas Satsu e pequena Chiyo.,4,31,7.75,77.39887499999999
robust_z,3195985,Vão!,Agora podemos combatê-los aqui.,4,31,7.75,77.39887499999999
robust_z,2096489,Sim?,Viemos arranjar a desfibradora.,4,31,7.75,77.39887499999999
robust_z,9352722,Não?,Sabes que detesto estas coisas.,4,31,7.75,77.39887499999999
robust_z,14136605,Sim.,Não tinhas uma entrevista hoje?,4,31,7.75,77.39887499999999
robust_z,12192033,Sim.,Queres um teste de paternidade?,4,31,7.75,77.39887499999999
robust_z,13379300,Não.,"Síndrome de Huntington, eu sei.",4,31,7.75,77.39887499999999
robust_z,5432899,P d.,Investigação e Desenvolvimento.,4,31,7.75,77.39887499999999
robust_z,14528678,Ron!,Vamos precisar do outro barril!,4,31,7.75,77.39887499999999
robust_z,4236530,Sim.,Fui quarta entre 19 finalistas.,4,31,7.75,77.39887499999999
robust_z,13502692,Mil?,Vais comprar isso ao Pentágono?,4,31,7.75,77.39887499999999
robust_z,14922417,Ok?,Amy 23 de julho de 1999,3,23,7.666666666666667,76.44333333333333
robust_z,14827703,Ei!,Aspersor phyllis diller,3,23,7.666666666666667,76.44333333333333
robust_z,15990802,Sim,E nós estamos a jantar!,3,23,7.666666666666667,76.44333333333333
robust_z,7331516,Mas,Há mais qualquer coisa.,3,23,7.666666666666667,76.44333333333333
robust_z,1351214,Oh!,Nunca as recuperaremos.,3,23,7.666666666666667,76.44333333333333
robust_z,10448714,Oi.,Ele não me pode magoar.,3,23,7.666666666666667,76.44333333333333
robust_z,15597162,Oi.,Isto parece-te direito?,3,23,7.666666666666667,76.44333333333333
robust_z,6899350,Oh!,É um gesto magnífico...,3,23,7.666666666666667,76.44333333333333
robust_z,6717095,Oh!,"Céus, isto é delicioso.",3,23,7.666666666666667,76.44333333333333
robust_z,12313773,Ok.,A banheira está pronta.,3,23,7.666666666666667,76.44333333333333
robust_z,12849609,Já?,Pode ligar-te de volta?,3,23,7.666666666666667,76.44333333333333
robust_z,4016435,Oh!,Se calhar não foi nada.,3,23,7.666666666666667,76.44333333333333
robust_z,8645820,Oi.,"Eu disse, larga a arma!",3,23,7.666666666666667,76.44333333333333
robust_z,15046286,Eu.,Estavam todos ocupados.,3,23,7.666666666666667,76.44333333333333
robust_z,12729519,"Ok,","Está bem, é o seguinte.",3,23,7.666666666666667,76.44333333333333
robust_z,6865549,Oi.,"Parabéns, querido Doug!",3,23,7.666666666666667,76.44333333333333
robust_z,5707652,Ai.,"Foda-se, a minha perna!",3,23,7.666666666666667,76.44333333333333
robust_z,6457317,40.,"Temperatura de 40,5 oc.",3,23,7.666666666666667,76.44333333333333
robust_z,5253159,Oi.,Ele não jogava há anos.,3,23,7.666666666666667,76.44333333333333
robust_z,7358844,20.,"O quê, estão a brincar?",3,23,7.666666666666667,76.44333333333333
robust_z,11587791,"Ok,","Pronto, funciona assim.",3,23,7.666666666666667,76.44333333333333
robust_z,7927464,Uso,Uso determinados fatos.,3,23,7.666666666666667,76.44333333333333
robust_z,1854181,Já.,I. GARANTINS Clausewitz,3,23,7.666666666666667,76.44333333333333
robust_z,15010723,Oi.,Acho que é uma memória.,3,23,7.666666666666667,76.44333333333333
robust_z,7383406,Vá.,Pedirei que o detenham.,3,23,7.666666666666667,76.44333333333333
robust_z,4324163,Eu.,"Vê-me a mim. Muito bem,",3,23,7.666666666666667,76.44333333333333
robust_z,9187188,Dr.,Cirurgião dos bombeiros,3,23,7.666666666666667,76.44333333333333
robust_z,15326127,Oi.,Estão os dois a dormir?,3,23,7.666666666666667,76.44333333333333
robust_z,15590980,Dinho,NomadaPT Damnant quod non intellegunt.,5,38,7.6,75.67889999999998
robust_z,15525972,1206.,"Um, dois, seis - Um, dois, zero, seis.",5,38,7.6,75.67889999999998
robust_z,4091707,Labok,Re-sincronização HD Fernando Neiva ---,5,38,7.6,75.67889999999998
robust_z,13859610,É.,É de confiança.,2,15,7.5,74.53224999999998
robust_z,14334620,É!,"Nao, nao vamos.",2,15,7.5,74.53224999999998
robust_z,12295443,É.,Tens a certeza?,2,15,7.5,74.53224999999998
robust_z,9013347,É.,"Sim, por favor.",2,15,7.5,74.53224999999998
robust_z,7817596,Pvc?,São contracções ventriculares?,4,30,7.5,74.53224999999998
robust_z,2023119,Não.,Posso contar-lhe uma história?,4,30,7.5,74.53224999999998
robust_z,7546733,É.,"Pois, desculpa.",2,15,7.5,74.53224999999998
robust_z,2493540,Sim!,"Não, encontraremos outro modo.",4,30,7.5,74.53224999999998
robust_z,8381054,"Bom,",O que acontece é o seguinte...,4,30,7.5,74.53224999999998
robust_z,6759280,Não.,Estou a chocar qualquer coisa.,4,30,7.5,74.53224999999998
robust_z,6237731,Sim.,Passa-se algo de muito errado.,4,30,7.5,74.53224999999998
robust_z,6777516,Olá?,"Portanto, quero mais dinheiro.",4,30,7.5,74.53224999999998
robust_z,7317898,Não.,Porque alguém quereria partir?,4,30,7.5,74.53224999999998
robust_z,11504372,Sim!,Pensava que fosses falar do...,4,30,7.5,74.53224999999998
robust_z,11926407,Pode,É melhor ser traduzido como...,4,30,7.5,74.53224999999998
robust_z,11700614,É.,Sabes que mais?,2,15,7.5,74.53224999999998
robust_z,8363086,Uau!,Agenda eletrónica Não sei bem.,4,30,7.5,74.53224999999998
robust_z,9800386,É.,"Sim, é verdade.",2,15,7.5,74.53224999999998
robust_z,1941079,Boa.,"Caro senhor, tive muito gosto.",4,30,7.5,74.53224999999998
robust_z,1523474,É.,"Sim, em tempos.",2,15,7.5,74.53224999999998
robust_z,8195697,Só,Eu só te ouvi a,2,15,7.5,74.53224999999998
robust_z,13352585,Bom.,Estás a ameaçar transferir-me?,4,30,7.5,74.53224999999998
robust_z,4928178,Não.,Eu enviei-o para a Califórnia.,4,30,7.5,74.53224999999998
robust_z,9634361,É.,Levar arquivos?,2,15,7.5,74.53224999999998
robust_z,9016128,É?,"Sim, é verdade.",2,15,7.5,74.53224999999998
robust_z,7317800,Sim.,Devolveu a Serena a vida dela.,4,30,7.5,74.53224999999998
robust_z,13726282,É.,Revolucionário.,2,15,7.5,74.53224999999998
robust_z,6597890,Sim.,Toda gravidez causa incômodos.,4,30,7.5,74.53224999999998
robust_z,8234349,Wow.,"Regalamela, quero ser a minha.",4,30,7.5,74.53224999999998
robust_z,7554079,Não.,Estou ligeiramente indisposta.,4,30,7.5,74.53224999999998
robust_z,3177052,Sim.,"Bem, parece que o encontramos.",4,30,7.5,74.53224999999998
robust_z,8546126,É.,O problema é...,2,15,7.5,74.53224999999998
robust_z,13806418,Sim.,ESPRIT AGÊNCIA DE MODELOS Sim.,4,30,7.5,74.53224999999998
robust_z,4685919,Não.,Encontraram o vosso amiguinho?,4,30,7.5,74.53224999999998
robust_z,9881151,Sei.,"Sim, mas fazemos o seguinte...",4,30,7.5,74.53224999999998
robust_z,736064,Kilo,Tradução para PT-PT por mpenaf,4,30,7.5,74.53224999999998
